"ScrapeDatetime","Year","Country","Goods","ExportWeightTon","ExportValueKUSD","ImportWeightTon","ImportValueKUSD","BalanceOfTradeKUSD"
"2025-01-06 02:45","2024","Equatorial Guinea","Articles of iron or steel","                 551.9","               2,953","                   0.0","                   0","               2,953"
"2025-01-06 02:45","2024","Equatorial Guinea","Copper and articles thereof","                   0.2","                   3","                   0.0","                   0","                   3"
"2025-01-06 02:45","2024","Equatorial Guinea","Aluminium and articles thereof","                   4.0","                 107","                  56.1","                  95","                  12"
"2025-01-06 02:45","2024","Equatorial Guinea","Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof","                  22.6","                 119","                   0.0","                   0","                 119"
"2025-01-06 02:45","2024","Equatorial Guinea","Chapter 85 Electrical machinery and equipment and parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles","                   0.0","                   0","                   0.0","                   0","                   0"
"2025-01-06 02:45","2024","Equatorial Guinea","Vehicles other than railway or tramway rolling-stock, and parts and accessories thereof","                 108.9","                 177","                   0.0","                   0","                 177"
"2025-01-06 02:45","2024","Equatorial Guinea","Optical, photographic, cinematographic, measuring, checking, precision, medical or surgical instruments and apparatus; parts and accessories thereof","                   0.0","                   0","                   0.0","                   0","                   0"
"2025-01-06 02:45","2024","Equatorial Guinea","Toys, games and sports requisites; parts and accessories thereof","                   0.0","                   0","                   0.0","                   0","                   0"
"2025-01-06 02:45","2024","Equatorial Guinea","Miscellanous manufactured articles","                   0.0","                   1","                   0.0","                   0","                   1"
"2025-01-06 02:45","2024","Eritrea","Coffee, tea, mate and spices","                   0.0","                   0","                   0.0","                   0","                  -0"
"2025-01-06 02:45","2024","Eritrea","Ores, slag and ash","                   0.0","                   0","              78,396.0","              84,877","             -84,877"
"2025-01-06 02:45","2024","Eritrea","Miscellaneous chemical products","                   7.3","                 258","                   0.0","                   0","                 258"
"2025-01-06 02:45","2024","Eritrea","Plastics and articles thereof","                  14.0","                  28","                   0.0","                   0","                  28"
"2025-01-06 02:45","2024","Eritrea","Paper and paperboard; articles of paper pulp, of paper or of paperboard","                 306.4","                 175","                   0.0","                   0","                 175"
"2025-01-06 02:45","2024","Eritrea","Wadding, felt and nonwovens; special yarns; twine, cordage, ropes and cables and articles thereof","                   7.5","                  66","                   0.0","                   0","                  66"
"2025-01-06 02:45","2024","Eritrea","Articles of apparel and clothing accessories, not knitted or crocheted","                   0.0","                   0","                   0.0","                   0","                  -0"
"2025-01-06 02:45","2024","Eritrea","Footwear, gaiters and the like; parts of such articles","                   0.0","                   0","                   0.0","                   1","                  -1"
"2025-01-06 02:45","2024","Eritrea","Lead and articles thereof","                   0.2","                   1","                   0.0","                   0","                   1"
"2025-01-06 02:45","2024","Eritrea","Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal","                   0.1","                   6","                   0.0","                   0","                   6"
"2025-01-06 02:45","2024","Eritrea","Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof","                  14.0","                 755","                   0.0","                   0","                 755"
"2025-01-06 02:45","2024","Eritrea","Chapter 85 Electrical machinery and equipment and parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles","                   0.1","                  17","                   0.0","                   0","                  17"
"2025-01-06 02:45","2024","Eritrea","Vehicles other than railway or tramway rolling-stock, and parts and accessories thereof","                   2.4","                  67","                   0.0","                   0","                  67"
"2025-01-06 02:45","2024","Eritrea","Ships, boats and floating structures","                   6.2","                  52","                   0.0","                   0","                  52"
"2025-01-06 02:45","2024","Eritrea","Optical, photographic, cinematographic, measuring, checking, precision, medical or surgical instruments and apparatus; parts and accessories thereof","                   0.4","                  71","                   0.0","                   0","                  71"
"2025-01-06 02:45","2024","Eritrea","Toys, games and sports requisites; parts and accessories thereof","                   3.3","                  63","                   0.0","                   0","                  63"
"2025-01-06 02:45","2024","Estonia","Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included","                   0.0","                   0","                  44.0","                 231","                -231"
"2025-01-06 02:45","2024","Estonia","Edible fruit and nuts; peel of citrus fruit or melons","                   0.0","                   0","                   1.2","                  51","                 -51"
"2025-01-06 02:45","2024","Estonia","Coffee, tea, mate and spices","                   0.0","                   0","                   0.0","                   0","                   0"
"2025-01-06 02:45","2024","Estonia","Oil seeds and oleaginous fruits;miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder","                   0.0","                   0","                   0.0","                   0","                  -0"
"2025-01-06 02:45","2024","Estonia","Lac; gums, resins and other vegetable saps and extracts","                   0.0","                   0","                   0.0","                   0","                   0"
"2025-01-06 02:45","2024","Estonia","Vegetable plaiting materials; vegetable products not elsewhere specified or included","                   0.0","                   0","                 109.8","                  20","                 -20"
"2025-01-06 02:45","2024","Estonia","Animal, vegetable or microbial fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes","                   0.0","                   0","                  40.6","                  56","                 -56"
"2025-01-06 02:45","2024","Estonia","Cocoa and cocoa preparations","                   0.0","                   0","                   0.1","                   3","                  -3"
"2025-01-06 02:45","2024","Estonia","Preparations of cereals, flour, starch or milk; pastrycooks' products","                   1.6","                   0","                  49.6","                 213","                -213"
"2025-01-06 02:45","2024","Estonia","Preparations of vegetables, fruit, nuts or other parts of plants","                   1.9","                  69","                   0.0","                   0","                  69"
"2025-01-06 02:45","2024","Estonia","Miscellaneous edible preparations","                   0.0","                   3","                 564.4","               7,333","              -7,330"
"2025-01-06 02:45","2024","Estonia","Beverages, spirits and vinegar","                   0.0","                   0","                 244.9","                 241","                -241"
"2025-01-06 02:45","2024","Estonia","Tobacco and manufactured tobacco substitutes; products, whether or not containing nicotine, intended for inhalation without combustion; other nicotine containing products intended for the intake of nicotine into the human body","                   0.0","                   0","                   0.0","                   0","                  -0"
"2025-01-06 02:45","2024","Estonia","Salt; sulphur; earths and stone; plastering materials, lime and cement","                   0.0","                   0","                   5.5","                  79","                 -79"
"2025-01-06 02:45","2024","Estonia","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes","                   0.0","                   0","               5,836.1","               1,726","              -1,726"
"2025-01-06 02:45","2024","Estonia","Inorganic chemicals; organic or inorganic compounds of precious metals, of rare-earth metals, of radioactive elements or of isotopes","                   0.0","                   0","                   0.0","                   0","                  -0"
"2025-01-06 02:45","2024","Estonia","Organic chemicals","                   0.2","                   5","                 421.5","                 919","                -914"
"2025-01-06 02:45","2024","Estonia","Pharmaceutical products","                   1.6","                 127","                   0.0","                   5","                 121"
"2025-01-06 02:45","2024","Estonia","Fertilisers","                   0.0","                   0","                   0.0","                   0","                  -0"
"2025-01-06 02:45","2024","Estonia","Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints and varnishes; putty and other mastics; inks","                   1.0","                   8","                   1.8","                  15","                  -7"
"2025-01-06 02:45","2024","Estonia","Essential oils and resinoids; perfumery, cosmetic or toilet preparations","                 892.4","              24,559","                   1.8","                  54","              24,505"
"2025-01-06 02:45","2024","Estonia","Soap, organic surface-active agents, washing preparations, lubricating preparations, artificial waxes, prepared waxes, polishing or scouring preparations, candles and similar articles, modelling pastes, “dental waxes” and dental preparation with a basis of plaster","                  96.7","               1,214","                 107.1","                 327","                 886"
"2025-01-06 02:45","2024","Estonia","Albuminoidal substances; modified starches; glues; enzymes","                   0.7","                 113","                   0.0","                   1","                 111"
"2025-01-06 02:45","2024","Estonia","Photographic or cinematographic goods","                   0.0","                   1","                   0.0","                   0","                   1"
"2025-01-06 02:45","2024","Estonia","Miscellaneous chemical products","                 396.5","               1,112","                  30.3","                 144","                 968"
"2025-01-06 02:45","2024","Estonia","Plastics and articles thereof","               3,843.2","               5,355","                  25.6","                 147","               5,209"
"2025-01-06 02:45","2024","Estonia","Rubber and articles thereof","                 784.4","               4,270","                   1.4","                  87","               4,183"
"2025-01-06 02:45","2024","Estonia","Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)","                   0.2","                  75","                   0.8","                  84","                  -8"
"2025-01-06 02:45","2024","Estonia","Furskins and artificial fur; manufactures thereof","                   0.0","                   0","                   0.0","                   0","                  -0"
"2025-01-06 02:45","2024","Estonia","Wood and articles of wood; wood charcoal","                 112.1","                 122","              20,462.4","              27,159","             -27,037"
"2025-01-06 02:45","2024","Estonia","Pulp of wood or of other fibrous cellulosic materials; recovered (waste and scrap) paper or paperboard","                   0.0","                   0","               2,171.3","               1,248","              -1,248"
"2025-01-06 02:45","2024","Estonia","Paper and paperboard; articles of paper pulp, of paper or of paperboard","               2,497.4","               4,204","                 261.5","                 730","               3,474"
"2025-01-06 02:45","2024","Estonia","Printed books, newspapers, picturesand other products of the printing industry; manuscripts, typescripts and plans","                   0.9","                   9","                   0.9","                  21","                 -11"
"2025-01-06 02:45","2024","Estonia","Wool, fine or coarse animal hair; horsehair yarn and woven fabric","                   0.0","                   0","                   0.0","                   3","                  -3"
"2025-01-06 02:45","2024","Estonia","Cotton","                   0.0","                   0","                   0.0","                   0","                   0"
"2025-01-06 02:45","2024","Estonia","Man-made filaments; strip and the like of man-made textile materials","                   4.7","                 121","                   0.0","                   0","                 121"
"2025-01-06 02:45","2024","Estonia","Man-made staple fibres","               2,117.6","               2,326","                   0.0","                   0","               2,326"
"2025-01-06 02:45","2024","Estonia","Wadding, felt and nonwovens; special yarns; twine, cordage, ropes and cables and articles thereof","                  99.6","                 543","                   0.0","                   3","                 540"
"2025-01-06 02:45","2024","Estonia","Carpets and other textile floor coverings","                   0.0","                   0","                   0.1","                   4","                  -4"
"2025-01-06 02:45","2024","Estonia","Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery","                   0.0","                   0","                   0.0","                   0","                  -0"
"2025-01-06 02:45","2024","Estonia","Impregnated, coated, covered or laminated textile fabrics; textile articles of a kind suitable for industrial use","                  28.7","                 778","                   0.5","                  28","                 749"
"2025-01-06 02:45","2024","Estonia","Knitted or crocheted fabrics","                   1.1","                  38","                   0.0","                   0","                  38"
"2025-01-06 02:45","2024","Estonia","Articles of apparel and clothing accessories, knitted or crocheted","                   1.4","                  51","                   0.6","                  71","                 -21"
"2025-01-06 02:45","2024","Estonia","Articles of apparel and clothing accessories, not knitted or crocheted","                   0.0","                  24","                   0.2","                  59","                 -35"
"2025-01-06 02:45","2024","Estonia","Other made up textile articles; sets; worn clothing and worn textile articles; rags","                   1.6","                  34","                   8.5","               1,461","              -1,427"
"2025-01-06 02:45","2024","Estonia","Footwear, gaiters and the like; parts of such articles","                   0.0","                   1","                   0.1","                  31","                 -30"
"2025-01-06 02:45","2024","Estonia","Headgear and parts thereof","                   0.0","                   0","                   0.3","                 125","                -125"
"2025-01-06 02:45","2024","Estonia","Umbrellas, sun umbrellas, walking-sticks, seat-sticks, whips, riding-crops and parts thereof","                   0.0","                   0","                   0.0","                   0","                   0"
"2025-01-06 02:45","2024","Estonia","Prepared feathers and down and articles made of feathers or of down; artificial flowers; articles of human hair","                   0.2","                  41","                   0.0","                   1","                  40"
"2025-01-06 02:45","2024","Estonia","Articles of stone, plaster, cement, asbestos, mica or similar materials","                   6.7","                 270","                   0.0","                   0","                 270"
"2025-01-06 02:45","2024","Estonia","Ceramic products","                   0.0","                   0","                  33.0","                 343","                -342"
"2025-01-06 02:45","2024","Estonia","Glass and glassware","                   0.0","                   0","                   2.8","                  33","                 -33"
"2025-01-06 02:45","2024","Estonia","Natural or cultured pearls, precious or semi-precious stones, precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin","                   0.1","                  10","                   0.0","                   6","                   3"
"2025-01-06 02:45","2024","Estonia","Iron and steel","               6,078.2","               4,536","                 136.1","                 651","               3,885"
"2025-01-06 02:45","2024","Estonia","Articles of iron or steel","                 159.5","               1,817","                  24.9","                 153","               1,663"
"2025-01-06 02:45","2024","Estonia","Copper and articles thereof","                   0.0","                   1","                   0.0","                   3","                  -2"
"2025-01-06 02:45","2024","Estonia","Nickel and articles thereof","                   0.1","                  29","                   0.0","                   0","                  29"
"2025-01-06 02:45","2024","Estonia","Aluminium and articles thereof","                  18.1","                 960","                   0.4","                  15","                 945"
"2025-01-06 02:45","2024","Estonia","Other base metals; cermets; articles thereof","                  71.0","                 276","                   0.0","                   0","                 276"
"2025-01-06 02:45","2024","Estonia","Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal","                   4.1","                 173","                   0.2","                  21","                 151"
"2025-01-06 02:45","2024","Estonia","Miscellaneous articles of base metal","                  10.1","                  59","                   0.3","                   3","                  56"
"2025-01-06 02:45","2024","Estonia","Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof","                 414.8","               5,336","                  97.9","               2,740","               2,595"
"2025-01-06 02:45","2024","Estonia","Chapter 85 Electrical machinery and equipment and parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles","                 730.2","              16,281","                 173.4","              45,501","             -29,220"
"2025-01-06 02:45","2024","Estonia","Chapter 86 Railway or tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds","                   0.0","                   0","                   0.4","                 105","                -105"
"2025-01-06 02:45","2024","Estonia","Vehicles other than railway or tramway rolling-stock, and parts and accessories thereof","               1,080.0","              17,649","                  42.6","               1,099","              16,550"
"2025-01-06 02:45","2024","Estonia","Optical, photographic, cinematographic, measuring, checking, precision, medical or surgical instruments and apparatus; parts and accessories thereof","                  18.5","               2,440","                   6.6","               4,256","              -1,816"
"2025-01-06 02:45","2024","Estonia","Clocks and watches and parts thereof","                   0.0","                   0","                   0.0","                   0","                  -0"
"2025-01-06 02:45","2024","Estonia","Musical instruments; parts and accessories of such articles","                   0.0","                   0","                   0.0","                   0","                  -0"
"2025-01-06 02:45","2024","Estonia","Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; luminaires and lighting fittings, not elsewhere specified or included; illuminated signs, illuminated name-plates and the like; prefabricated buildings","                   0.5","                  35","                  51.4","                 413","                -377"
"2025-01-06 02:45","2024","Estonia","Toys, games and sports requisites; parts and accessories thereof","                   8.2","                 249","                   9.9","                 819","                -570"
"2025-01-06 02:45","2024","Estonia","Miscellanous manufactured articles","                   0.8","                  22","                   0.0","                   1","                  21"
"2025-01-06 02:45","2024","Estonia","Works of art, collectors' pieces and antiques","                   0.0","                   0","                   0.0","                   4","                  -4"
"2025-01-06 02:45","2024","Ethiopia","Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included","                   0.0","                   0","                   0.0","                   0","                  -0"
"2025-01-06 02:45","2024","Ethiopia","Products of animal origin, not elsewhere specified or included","                   0.0","                   0","                   0.3","                 283","                -283"
"2025-01-06 02:45","2024","Ethiopia","Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage","                   0.0","                   0","                 318.7","               2,935","              -2,935"
"2025-01-06 02:45","2024","Ethiopia","Coffee, tea, mate and spices","                   0.0","                   0","              17,643.9","             103,821","            -103,821"
"2025-01-06 02:45","2024","Ethiopia","Cereals","              13,582.0","               3,749","                   0.0","                   0","               3,749"
"2025-01-06 02:45","2024","Ethiopia","Products of the milling industry; malt; starches; inulin; wheat gluten","                   0.0","                   0","                   0.0","                   0","                  -0"
"2025-01-06 02:45","2024","Ethiopia","Oil seeds and oleaginous fruits;miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder","                   0.0","                   0","                   0.2","                   1","                  -1"
"2025-01-06 02:45","2024","Ethiopia","Lac; gums, resins and other vegetable saps and extracts","                   0.0","                   0","                   0.0","                   0","                  -0"
"2025-01-06 02:45","2024","Ethiopia","Preparations of cereals, flour, starch or milk; pastrycooks' products","                   0.0","                   0","                   0.0","                   0","                  -0"
"2025-01-06 02:45","2024","Ethiopia","Miscellaneous edible preparations","                   0.0","                   0","                   0.0","                   0","                  -0"
"2025-01-06 02:45","2024","Ethiopia","Tobacco and manufactured tobacco substitutes; products, whether or not containing nicotine, intended for inhalation without combustion; other nicotine containing products intended for the intake of nicotine into the human body","                   4.5","                  17","                   0.0","                   0","                  17"
"2025-01-06 02:45","2024","Ethiopia","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes","                 208.4","                 232","                   0.0","                   0","                 232"
"2025-01-06 02:45","2024","Ethiopia","Inorganic chemicals; organic or inorganic compounds of precious metals, of rare-earth metals, of radioactive elements or of isotopes","                 123.8","                  54","                   0.0","                   0","                  54"
"2025-01-06 02:45","2024","Ethiopia","Organic chemicals","               2,276.3","               3,489","                   0.0","                   0","               3,489"
"2025-01-06 02:45","2024","Ethiopia","Pharmaceutical products","                  30.0","              14,848","                   0.0","                   0","              14,848"
"2025-01-06 02:45","2024","Ethiopia","Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints and varnishes; putty and other mastics; inks","                  35.4","                 131","                   0.0","                   0","                 131"
"2025-01-06 02:45","2024","Ethiopia","Essential oils and resinoids; perfumery, cosmetic or toilet preparations","                   0.6","                  11","                   0.0","                   0","                  11"
"2025-01-06 02:45","2024","Ethiopia","Soap, organic surface-active agents, washing preparations, lubricating preparations, artificial waxes, prepared waxes, polishing or scouring preparations, candles and similar articles, modelling pastes, “dental waxes” and dental preparation with a basis of plaster","                   0.1","                   2","                   0.0","                   0","                   2"
"2025-01-06 02:45","2024","Ethiopia","Miscellaneous chemical products","                 264.6","               9,284","                   0.3","                  18","               9,266"
"2025-01-06 02:45","2024","Ethiopia","Plastics and articles thereof","               9,921.3","              10,537","                   0.0","                   0","              10,537"
"2025-01-06 02:45","2024","Ethiopia","Rubber and articles thereof","                 634.7","               1,640","                   0.0","                   0","               1,640"
"2025-01-06 02:45","2024","Ethiopia","Raw hides and skins (other than furskins) and leather","                   0.0","                   0","                   1.4","                  77","                 -77"
"2025-01-06 02:45","2024","Ethiopia","Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)","                   0.0","                   0","                   0.5","                  24","                 -24"
"2025-01-06 02:45","2024","Ethiopia","Pulp of wood or of other fibrous cellulosic materials; recovered (waste and scrap) paper or paperboard","                  40.1","                  15","                   0.0","                   0","                  15"
"2025-01-06 02:45","2024","Ethiopia","Paper and paperboard; articles of paper pulp, of paper or of paperboard","                  18.2","                 109","                   0.0","                   0","                 109"
"2025-01-06 02:45","2024","Ethiopia","Printed books, newspapers, picturesand other products of the printing industry; manuscripts, typescripts and plans","                  20.8","                 151","                   0.4","                   6","                 145"
"2025-01-06 02:45","2024","Ethiopia","Cotton","                   0.0","                   3","                   0.0","                   0","                   3"
"2025-01-06 02:45","2024","Ethiopia","Man-made filaments; strip and the like of man-made textile materials","                   2.4","                  60","                   0.0","                   0","                  60"
"2025-01-06 02:45","2024","Ethiopia","Man-made staple fibres","                  88.2","                 489","                   0.0","                   0","                 489"
"2025-01-06 02:45","2024","Ethiopia","Wadding, felt and nonwovens; special yarns; twine, cordage, ropes and cables and articles thereof","                   1.0","                  20","                   0.0","                   0","                  20"
"2025-01-06 02:45","2024","Ethiopia","Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery","                   0.3","                  14","                   0.0","                   0","                  14"
"2025-01-06 02:45","2024","Ethiopia","Impregnated, coated, covered or laminated textile fabrics; textile articles of a kind suitable for industrial use","                   1.6","                  75","                   0.0","                   0","                  75"
"2025-01-06 02:45","2024","Ethiopia","Knitted or crocheted fabrics","                   8.5","                 136","                   0.0","                   0","                 136"
"2025-01-06 02:45","2024","Ethiopia","Articles of apparel and clothing accessories, knitted or crocheted","                   0.0","                   0","                  26.6","                 337","                -337"
"2025-01-06 02:45","2024","Ethiopia","Articles of apparel and clothing accessories, not knitted or crocheted","                   0.5","                  19","                 123.2","               4,147","              -4,128"
"2025-01-06 02:45","2024","Ethiopia","Other made up textile articles; sets; worn clothing and worn textile articles; rags","                   0.0","                   0","                   2.5","                  13","                 -13"
"2025-01-06 02:45","2024","Ethiopia","Articles of stone, plaster, cement, asbestos, mica or similar materials","                 319.9","                 263","                   1.0","                   7","                 256"
"2025-01-06 02:45","2024","Ethiopia","Ceramic products","                  11.6","                  15","                   0.0","                   0","                  15"
"2025-01-06 02:45","2024","Ethiopia","Glass and glassware","                   1.0","                   3","                   0.0","                   0","                   3"
"2025-01-06 02:45","2024","Ethiopia","Natural or cultured pearls, precious or semi-precious stones, precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin","                   0.0","                   0","                   0.0","                  15","                 -15"
"2025-01-06 02:45","2024","Ethiopia","Iron and steel","                 178.3","                  59","                   0.0","                   0","                  59"
"2025-01-06 02:45","2024","Ethiopia","Articles of iron or steel","                  72.2","                 330","                   0.0","                   0","                 330"
"2025-01-06 02:45","2024","Ethiopia","Copper and articles thereof","                   0.0","                   0","                   0.0","                   0","                  -0"
"2025-01-06 02:45","2024","Ethiopia","Aluminium and articles thereof","                 474.4","               5,100","                   0.0","                   0","               5,100"
"2025-01-06 02:45","2024","Ethiopia","Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal","                   3.7","                  92","                   0.0","                   0","                  92"
"2025-01-06 02:45","2024","Ethiopia","Miscellaneous articles of base metal","                 432.8","                 467","                   0.0","                   0","                 466"
"2025-01-06 02:45","2024","Ethiopia","Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof","               6,719.7","              28,351","                   0.0","                  14","              28,337"
"2025-01-06 02:45","2024","Ethiopia","Chapter 85 Electrical machinery and equipment and parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles","               3,187.6","              52,410","                   0.4","                  26","              52,384"
"2025-01-06 02:45","2024","Ethiopia","Vehicles other than railway or tramway rolling-stock, and parts and accessories thereof","                 268.8","               2,716","                   0.0","                   0","               2,716"
"2025-01-06 02:45","2024","Ethiopia","Aircraft, spacecraft, and parts thereof","                   0.4","                 644","                   0.0","                   0","                 644"
"2025-01-06 02:45","2024","Ethiopia","Optical, photographic, cinematographic, measuring, checking, precision, medical or surgical instruments and apparatus; parts and accessories thereof","                  20.7","               1,594","                   0.0","                   1","               1,593"
"2025-01-06 02:45","2024","Ethiopia","Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; luminaires and lighting fittings, not elsewhere specified or included; illuminated signs, illuminated name-plates and the like; prefabricated buildings","                   2.4","                  49","                   0.0","                   0","                  49"
"2025-01-06 02:45","2024","Ethiopia","Toys, games and sports requisites; parts and accessories thereof","                   0.8","                   5","                   0.0","                   0","                   5"
"2025-01-06 02:45","2024","Ethiopia","Miscellanous manufactured articles","                   0.9","                  43","                   0.0","                   0","                  43"
"2025-01-06 02:45","2024","Falkland Islands-Malvinas","Fish and crustaceans, molluscs and other aquatic invertebrates","                   0.0","                   0","                  20.2","                 282","                -282"
"2025-01-06 02:45","2024","Falkland Islands-Malvinas","Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof","                   0.3","                  49","                   0.0","                   0","                  49"
"2025-01-06 02:45","2024","Falkland Islands-Malvinas","Chapter 85 Electrical machinery and equipment and parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles","                   0.0","                   4","                   0.0","                   1","                   3"
"2025-01-06 02:45","2024","Faroe Islands","Fish and crustaceans, molluscs and other aquatic invertebrates","                   0.0","                   0","                  38.3","                 475","                -475"
"2025-01-06 02:45","2024","Faroe Islands","Paper and paperboard; articles of paper pulp, of paper or of paperboard","                   0.0","                   0","                   0.0","                   0","                   0"
"2025-01-06 02:45","2024","Faroe Islands","Printed books, newspapers, picturesand other products of the printing industry; manuscripts, typescripts and plans","                   0.0","                   0","                   0.0","                   0","                   0"
"2025-01-06 02:45","2024","Faroe Islands","Articles of apparel and clothing accessories, knitted or crocheted","                   0.0","                   0","                   0.0","                   0","                   0"
"2025-01-06 02:45","2024","Faroe Islands","Natural or cultured pearls, precious or semi-precious stones, precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin","                   0.0","                   0","                   0.0","                   0","                   0"
"2025-01-06 02:45","2024","Faroe Islands","Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal","                   0.0","                   3","                   0.0","                   0","                   3"
"2025-01-06 02:45","2024","Faroe Islands","Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof","                   0.0","                   4","                   0.0","                   0","                   4"
"2025-01-06 02:45","2024","Faroe Islands","Chapter 85 Electrical machinery and equipment and parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles","                   0.0","                   1","                   0.0","                   0","                   1"
"2025-01-06 02:45","2024","Faroe Islands","Toys, games and sports requisites; parts and accessories thereof","                   0.0","                   1","                   0.0","                   0","                   1"
"2025-01-06 02:45","2024","Faroe Islands","Miscellanous manufactured articles","                   0.0","                   1","                   0.0","                   0","                   1"
"2025-01-06 02:45","2024","Fiji","Fish and crustaceans, molluscs and other aquatic invertebrates","                 156.7","                 180","                   4.8","                  44","                 135"
"2025-01-06 02:45","2024","Fiji","Edible fruit and nuts; peel of citrus fruit or melons","                   3.1","                  14","                   0.0","                   0","                  14"
"2025-01-06 02:45","2024","Fiji","Coffee, tea, mate and spices","                   0.8","                  10","                   0.0","                   0","                  10"
"2025-01-06 02:45","2024","Fiji","Oil seeds and oleaginous fruits;miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder","                   0.1","                   8","                   0.0","                   0","                   8"
"2025-01-06 02:45","2024","Fiji","Lac; gums, resins and other vegetable saps and extracts","                   0.0","                   0","                   0.0","                   1","                  -1"
"2025-01-06 02:45","2024","Fiji","Sugars and sugar confectionery","                   4.9","                  10","              40,390.0","              20,252","             -20,242"
"2025-01-06 02:45","2024","Fiji","Preparations of cereals, flour, starch or milk; pastrycooks' products","                  76.7","                 326","                   0.0","                   0","                 326"
"2025-01-06 02:45","2024","Fiji","Preparations of vegetables, fruit, nuts or other parts of plants","                  10.2","                  53","                   0.0","                   0","                  53"
"2025-01-06 02:45","2024","Fiji","Miscellaneous edible preparations","                  26.6","                  73","                   0.0","                   0","                  72"
"2025-01-06 02:45","2024","Fiji","Beverages, spirits and vinegar","                 111.3","                  83","               1,251.2","               1,462","              -1,380"
"2025-01-06 02:45","2024","Fiji","Residues and waste from the food industries; prepared animal fodder","                   2.0","                   4","                   0.0","                   0","                   4"
"2025-01-06 02:45","2024","Fiji","Tobacco and manufactured tobacco substitutes; products, whether or not containing nicotine, intended for inhalation without combustion; other nicotine containing products intended for the intake of nicotine into the human body","                   9.4","                  14","                   0.0","                   0","                  14"
"2025-01-06 02:45","2024","Fiji","Salt; sulphur; earths and stone; plastering materials, lime and cement","                  40.0","                   5","                   0.0","                   0","                   5"
"2025-01-06 02:45","2024","Fiji","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes","             196,091.2","             148,531","                   0.0","                   0","             148,531"
"2025-01-06 02:45","2024","Fiji","Inorganic chemicals; organic or inorganic compounds of precious metals, of rare-earth metals, of radioactive elements or of isotopes","                   0.8","                   8","                   0.0","                   0","                   8"
"2025-01-06 02:45","2024","Fiji","Organic chemicals","                 121.0","                 252","                   0.0","                   0","                 252"
"2025-01-06 02:45","2024","Fiji","Pharmaceutical products","                   0.5","                 186","                   0.0","                   0","                 186"
"2025-01-06 02:45","2024","Fiji","Fertilisers","                 267.6","                 158","                   0.0","                   0","                 158"
"2025-01-06 02:45","2024","Fiji","Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints and varnishes; putty and other mastics; inks","                  36.9","                 162","                   0.0","                   0","                 162"
"2025-01-06 02:45","2024","Fiji","Essential oils and resinoids; perfumery, cosmetic or toilet preparations","                   5.9","                 260","                   3.6","                  54","                 206"
